time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.4668905920411105,0.27204872017591103,13.853425329880372,6.256103222428191,0.11811024032523232,0.0,-0.8656500954095091,0.2030361453250683,3.8666094666238893,-0.080270719022232,0.047342635790838215,0.0,414.2196925231791,413.42012399927233,414.03407716294987,413.74037908257685
1.8600000000000012,-0.5210556720434674,0.2837221846517517,14.086272100915187,6.254716469768262,0.12477381403390364,0.0,-0.9404342251402016,0.1859796990511915,3.8947379244314835,-0.10179318018000412,0.06759465551384053,0.0,429.3162688228519,431.03340857823406,431.0704620904756,429.24108209686443
1.9200000000000013,-0.579669029427057,0.29437998038887175,14.319416211250006,6.251260326757041,0.13475966278206375,0.0,-1.014175985165136,0.16900765515857316,3.876632587031923,-0.12087166675146828,0.09309739174816223,0.0,414.4786133344867,416.7191663589546,415.7921078508701,414.1058931245553
1.9800000000000013,-0.6440342086720056,0.30368111983620794,14.55996828418152,6.24779461745219,0.14087092268158052,0.0,-1.1319887522032566,0.14060445559971424,4.140655803232027,-0.10072216735076166,0.08386618423248135,0.0,501.90254548791614,501.23786388284543,502.24020322281257,503.6896008353948
2.0400000000000014,-0.7146312932341317,0.3114335603534911,14.809392668514345,6.241947984372537,0.14660417641565004,0.0,-1.2217560616206733,0.11727778779058694,4.173218027285664,-0.09691828984533869,0.0919174081812599,0.0,434.6791973432659,435.3598098072037,434.3121074970688,434.62229969296743
2.1000000000000014,-0.7905884311351242,0.3177198213082863,15.059774236252801,6.2361313521247475,0.1554091379986966,0.0,-1.31090267346502,0.09176746256637368,4.17263175558117,-0.0992402148567376,0.11062234265080151,0.0,423.76046108958974,425.37425670737036,424.4842684651539,424.2762732948354
2.1600000000000015,-0.8726988762219061,0.3221789348817634,15.314219828910554,6.231437192171267,0.1620419533726274,0.0,-1.4267475310284312,0.056389566173557434,4.308155034479793,-0.08808477767694502,0.11036962201953517,0.0,468.4481372887381,468.43860513240867,467.3970183387391,468.2584181526919
2.2200000000000015,-0.9619995888808207,0.32441760033637207,15.577233088930674,6.232711513533928,0.17197140761785334,0.0,-1.5509524207943075,0.018454026000592982,4.458078102774841,-0.11736688803058438,0.08921114229473874,0.0,474.7604859967473,473.14273738755077,475.20229713544137,472.9445038390682
2.2800000000000016,-1.059308814983209,0.3242779214853464,15.85116562768299,6.226885813081612,0.17976541432825055,0.0,-1.6934438200242092,-0.023754646731626437,4.671819178918753,-0.10642681038453851,0.10516869298476379,0.0,494.22706290488605,495.4085144479559,493.79156589676495,494.5879369224943
2.3400000000000016,-1.1644210773711348,0.3218088932272564,16.13275238900049,6.233483875796466,0.1877679660121725,0.0,-1.8110270627619716,-0.057860151701558796,4.713987105757674,-0.1471178610759871,0.08966654935368251,0.0,444.87147797236054,443.608808678544,447.1410888021273,443.80020369869163
2.4000000000000017,-1.2758046106831025,0.31763660604540517,16.411978239658687,6.232617098058768,0.19337720348094045,0.0,-1.9022590266799437,-0.0812671733639068,4.593856672023889,-0.17924910814302503,0.0830854124928304,0.0,391.324791916435,390.7190861760881,391.16483366027444,388.1329110760579
2.4600000000000017,-1.393902847635565,0.31173339625912627,16.689824529648565,6.2266436187181995,0.20001866971698057,0.0,-2.0349335808057574,-0.11603611884390949,4.667080185007716,-0.2044340747990034,0.09603414898556835,0.0,453.4123294451686,454.45772119242827,457.1597439769747,455.1149687599606
